TypeName;SystemType
cs+class://System/Runtime/CompilerServices/ConfiguredTaskAwaitable;False
cs+class://System/Runtime/CompilerServices/ConfiguredTaskAwaitable/ConfiguredTaskAwaiter;False
cs+class://System/Runtime/CompilerServices/YieldAwaitable;False
cs+class://System/Runtime/CompilerServices/YieldAwaitable/YieldAwaiter;False
cs+class://System/Threading/CancellationToken;False
cs+class://System/Threading/CancellationTokenRegistration;False
cs+class://System/Threading/WaitHandle;False
cs+class://Microsoft/Win32/SafeHandles/SafeWaitHandle;False
cs+class://System/Runtime/ConstrainedExecution/CriticalFinalizerObject;False
cs+class://System/Runtime/InteropServices/SafeHandle;False
cs+class://Microsoft/Win32/SafeHandles/SafeHandleZeroOrMinusOneIsInvalid;False
cs+class://System/Threading/Tasks/Task[1];False
cs+class://System/Nullable[1];False
cs+class://System/AggregateException;False
cs+class://System/Exception;False
cs+interface://System/Runtime/InteropServices/_Exception;False
cs+class://System/Threading/Tasks/TaskFactory;False
cs+interface://System/IAsyncResult;False
cs+class://System/Runtime/CompilerServices/TaskAwaiter[1];False
cs+class://System/Runtime/CompilerServices/ConfiguredTaskAwaitable[1];False
cs+class://System/Runtime/CompilerServices/ConfiguredTaskAwaitable/ConfiguredTaskAwaiter[1];False
cs+class://System/Threading/Tasks/TaskFactory[1];False
cs+class://System/Reflection/Binder;False
cs+class://System/Reflection/FieldInfo;False
cs+class://System/RuntimeFieldHandle;False
cs+class://System/RuntimeTypeHandle;False
cs+class://System/ModuleHandle;False
cs+class://System/TypedReference;False
cs+interface://System/Runtime/InteropServices/_FieldInfo;False
cs+class://System/Reflection/PropertyInfo;False
cs+class://System/Reflection/MethodInfo;False
cs+class://System/Reflection/MethodBody;False
cs+class://System/Delegate;False
cs+class://System/Reflection/ParameterInfo;False
cs+interface://System/Runtime/InteropServices/_ParameterInfo;False
cs+interface://System/Reflection/ICustomAttributeProvider;False
cs+interface://System/Runtime/InteropServices/_MethodInfo;False
cs+interface://System/Runtime/InteropServices/_PropertyInfo;False
cs+class://System/IO/FileStream;False
cs+class://System/Security/AccessControl/FileSecurity;False
cs+class://System/Security/AccessControl/ObjectSecurity;False
cs+class://System/Security/Principal/IdentityReference;False
cs+class://System/Security/AccessControl/AccessRule;False
cs+class://System/Security/AccessControl/AuthorizationRule;False
cs+class://System/Security/AccessControl/AuditRule;False
cs+class://System/Security/AccessControl/CommonObjectSecurity;False
cs+class://System/Security/AccessControl/AuthorizationRuleCollection;False
cs+class://System/Collections/ReadOnlyCollectionBase;False
cs+class://System/Collections/ArrayList;False
cs+class://System/Security/AccessControl/NativeObjectSecurity;False
cs+class://System/Security/AccessControl/FileSystemSecurity;False
cs+class://System/Security/AccessControl/FileSystemAccessRule;False
cs+class://System/Security/AccessControl/FileSystemAuditRule;False
cs+class://Microsoft/Win32/SafeHandles/SafeFileHandle;False
cs+class://System/Reflection/ManifestResourceInfo;False
cs+class://System/Security/PermissionSet;False
cs+interface://System/Security/IPermission;False
cs+interface://System/Security/ISecurityEncodable;False
cs+class://System/Security/SecurityElement;False
cs+class://System/Collections/Hashtable;False
cs+interface://System/Collections/IHashCodeProvider;False
cs+interface://System/Security/IStackWalk;False
cs+interface://System/Runtime/InteropServices/_Assembly;False
cs+interface://System/Security/IEvidenceFactory;False
cs+class://System/Globalization/SortKey;False
cs+class://System/Globalization/SortVersion;False
cs+class://System/Guid;False
cs+class://System/Globalization/TextInfo;False
cs+class://System/Globalization/NumberFormatInfo;False
cs+class://System/Globalization/DateTimeFormatInfo;False
cs+class://System/Globalization/Calendar;False
cs+interface://System/Runtime/InteropServices/_MethodBase;False
cs+class://System/Security/Cryptography/X509Certificates/X509Certificate;False
cs+class://System/Security/SecureString;False
cs+interface://System/Runtime/InteropServices/_Module;False
cs+class://System/Reflection/ConstructorInfo;False
cs+interface://System/Runtime/InteropServices/_ConstructorInfo;False
cs+interface://System/Runtime/InteropServices/_MemberInfo;False
cs+class://System/Reflection/EventInfo;False
cs+interface://System/Runtime/InteropServices/_EventInfo;False
cs+class://System/Reflection/InterfaceMapping;False
cs+class://System/Runtime/InteropServices/StructLayoutAttribute;False
cs+class://System/Attribute;False
cs+interface://System/Runtime/InteropServices/_Attribute;False
cs+interface://System/Runtime/InteropServices/_Type;False
cs+interface://System/Reflection/IReflect;False
cs+class://System/CharEnumerator;False
cs+class://NDesk/Options/OptionContext;True
cs+class://NDesk/Options/Option;True
cs+class://NDesk/Options/OptionException;True
cs+class://NDesk/Options/OptionSet;True
cs+class://System/Collections/ObjectModel/KeyedCollection[2];False
cs+interface://System/Collections/Generic/IEqualityComparer[1];False
cs+interface://System/Collections/Generic/IDictionary[2];False
cs+class://System/Collections/Generic/KeyValuePair[2];False
cs+class://NDesk/Options/OptionSet/ActionOption;True
cs+class://NDesk/Options/OptionSet/ActionOption[1];True
cs+class://NDesk/Options/OptionSet/ActionOption[2];True
cs+class://Raven/Server/Program;True
cs+class://Raven/Server/ProjectInstaller;True
cs+class://System/Configuration/Install/Installer;False
cs+class://System/Configuration/Install/InstallContext;False
cs+class://System/Collections/Specialized/StringDictionary;False
cs+class://System/Configuration/Install/InstallerCollection;False
cs+class://System/Collections/CollectionBase;False
cs+class://Raven/Server/RavenService;True
cs+class://System/ServiceProcess/ServiceBase;False
cs+class://System/ServiceProcess/SessionChangeDescription;False
cs+class://System/Diagnostics/EventLog;False
cs+class://System/ComponentModel/Component;False
cs+class://System/ComponentModel/EventHandlerList;False
cs+interface://System/ComponentModel/ISite;False
cs+interface://System/IServiceProvider;False
cs+interface://System/ComponentModel/IComponent;False
cs+interface://System/ComponentModel/IContainer;False
cs+class://System/ComponentModel/ComponentCollection;False
cs+class://System/Diagnostics/EventSourceCreationData;False
cs+class://System/Diagnostics/EventInstance;False
cs+class://System/Diagnostics/EventLogEntryCollection;False
cs+class://System/Diagnostics/EventLogEntry;False
cs+interface://System/ComponentModel/ISynchronizeInvoke;False
cs+interface://System/ComponentModel/ISupportInitialize;False
cs+class://Raven/Tests/Abstractions/Logging/LoggerExecutionWrapperTests;True
cs+class://Raven/Tests/Abstractions/Logging/LoggerExecutionWrapperTests/FakeLogger;True
cs+class://Raven/Tests/Abstractions/Logging/LogProviders/Log4NetLogManagerLoggingDisabledTests;True
cs+class://Raven/Tests/Abstractions/Logging/LogProviders/Log4NetLogManagerLoggingEnabledTests;True
cs+class://Raven/Tests/Abstractions/Logging/LogProviders/NLogLogManagerLoggingDisabedTests;True
cs+class://Raven/Tests/Abstractions/Logging/LogProviders/NLogLogProviderLoggingEnabledTests;True
cs+class://Raven/Tests/Abstractions/Logging/LogManagerTests;True
cs+class://Raven/Tests/Abstractions/Logging/LogManagerTests/TestTarget;True
cs+class://Raven/Tests/Issues/AccessingHostPropertyOnUri;True
cs+class://Raven/Tests/Issues/AccessingHostPropertyOnUri/WebItem;True
cs+class://Raven/Tests/Issues/AccessingHostPropertyOnUri/WebItems;True
cs+class://Raven/Tests/Issues/AccessingHostPropertyOnUri/WebActivityIndex;True
cs+class://Raven/Tests/Bugs/AccurateCount;True
cs+class://Raven/Tests/Bugs/AccurateCount/User;True
cs+class://Raven/Tests/Bugs/AdHocProjections;True
cs+class://Raven/Tests/Bugs/AdHocProjections/Category;True
cs+class://Raven/Tests/Bugs/AdHocProjections/Entity;True
cs+class://Raven/Tests/Bugs/AdHocProjections/EntityViewModel;True
cs+class://Raven/Tests/Bugs/AfterDeletingTheIndexStopsBeingStale;True
cs+class://Raven/Tests/Bugs/AggressiveCaching;True
cs+class://Raven/Tests/Bugs/AggressiveCachingEmbedded;True
cs+class://Raven/Tests/Bugs/AnalyzerPerField;True
cs+class://Raven/Tests/Bugs/AnalyzerPerField/Movie;True
cs+class://Raven/Tests/Bugs/Andrew;True
cs+class://Raven/Tests/Bugs/Andrew/User;True
cs+class://Raven/Tests/Bugs/Andrew/Car;True
cs+class://Raven/Tests/Bugs/Andrew/MyIndex;True
cs+class://Raven/Tests/Bugs/AnonymousClasses;True
cs+class://Raven/Tests/Bugs/ArrayOfMaybeNull;True
cs+class://Raven/Tests/Bugs/ArrayOfMaybeNull/Orders_Search;True
cs+class://Raven/Tests/Bugs/ArrayOfMaybeNull/Orders_Search/ReduceResult;True
cs+class://Raven/Tests/Bugs/ArrayOfMaybeNull/Order;True
cs+class://Raven/Tests/Bugs/Async/WebApi;True
cs+class://Raven/Tests/Bugs/Async/WebApi/DeviceStatusRecord;True
cs+class://Raven/Tests/Bugs/Async/DynamicGeneratedIds;True
cs+class://Raven/Tests/Bugs/Attachments;True
cs+class://Raven/Tests/Bugs/AvoidRaceConditionWhenWeLoadTheDataNotPatched;True
cs+class://Raven/Tests/Bugs/AvoidRaceConditionWhenWeLoadTheDataNotPatched/UserProfileIndex;True
cs+class://Raven/Tests/Bugs/AvoidRaceConditionWhenWeLoadTheDataNotPatched/UserProfileIndex/Result;True
cs+class://Raven/Tests/Bugs/AvoidRaceConditionWhenWeLoadTheDataNotPatched/Profile;True
cs+class://Raven/Tests/Bugs/AvoidRaceConditionWhenWeLoadTheDataNotPatched/Relation;True
cs+class://Raven/Tests/Bugs/AvoidRaceConditionWhenWeLoadTheDataNotPatched/CaseManagerOf;True
cs+class://Raven/Tests/Bugs/AvoidRaceConditionWhenWeLoadTheDataNotPatched/HasCaseManager;True
cs+class://Raven/Tests/Bugs/AvoidRaceConditionWhenWeLoadTheDataNotPatched/InnovationProfile;True
cs+class://Raven/Tests/Bugs/AvoidRaceConditionWhenWeLoadTheDataNotPatched/UserProfile;True
cs+class://Raven/Tests/Bugs/AvoidRaceConditionWhenWeLoadTheDataNotPatched/Credentials;True
cs+class://Raven/Tests/Bugs/AvoidRaceConditionWhenWeLoadTheDataNotPatched/NoStaleQueriesAllowed;True
cs+class://Raven/Tests/Bugs/BackwardCompatibility;True
cs+class://Raven/Tests/Bugs/BackwardCompatibility/Partial;True
cs+class://Raven/Tests/Bugs/BatchPatching;True
cs+class://Raven/Tests/Bugs/CanAggregateOnDecimal;True
cs+class://Raven/Tests/Bugs/CanAggregateOnDecimal/DecimalAggregation_Map;True
cs+class://Raven/Tests/Bugs/CanAggregateOnDecimal/DecimalAggregation_Reduce;True
cs+class://Raven/Tests/Bugs/CanAggregateOnDecimal/BankTotal;True
cs+class://Raven/Tests/Bugs/CanAggregateOnDecimal/Bank;True
cs+class://Raven/Tests/Bugs/CanAggregateOnDecimal/Account;True
cs+class://Raven/Tests/Bugs/CanDeserializeWhenWeHaveLastModifiedTwiceInMetadata;True
cs+class://Raven/Tests/Bugs/CannotChangeId;True
cs+class://Raven/Tests/Bugs/CannotChangeId/Item;True
cs+class://Raven/Tests/Bugs/CanUseLuceneCodecDirectory;True
cs+class://Raven/Tests/Bugs/CanUseReduceResultInOutput;True
cs+class://Raven/Tests/Bugs/CanUseReduceResultInOutput/CalendarWeek;True
cs+class://Raven/Tests/Bugs/CanUseReduceResultInOutput/Owner;True
cs+class://Raven/Tests/Bugs/CanUseReduceResultInOutput/SalesAssignment;True
cs+class://Raven/Tests/Bugs/CanUseReduceResultInOutput/MyIndex;True
cs+class://Raven/Tests/Bugs/CanUseReduceResultInOutput/MyIndex/ReduceResult;True
cs+class://Raven/Tests/Bugs/CaseSensitiveDeletes;True
cs+class://Raven/Tests/Bugs/CaseSensitiveDeletes/Document;True
cs+class://Raven/Tests/Bugs/Chripede/IndexOnList;True
cs+class://Raven/Tests/Bugs/Chripede/Document;True
cs+class://Raven/Tests/Bugs/Chripede/Document_Index;True
cs+class://Raven/Tests/Bugs/AccessingMetadataInTransformer;True
cs+class://Raven/Tests/Bugs/AccessingMetadataInTransformer/Transformed;True
cs+class://Raven/Tests/Bugs/AccessingMetadataInTransformer/Transformer;True
cs+class://Raven/Tests/Bugs/AccessingMetadataInTransformer/Profile;True
cs+class://Raven/Tests/Bugs/CustomizingIndexQuery;True
cs+class://Raven/Tests/Bugs/DocumentWithNaN;True
cs+class://Raven/Tests/Bugs/DoesPreserveDocumentIdCaseWhenPatchingFullCollectionTest;True
cs+class://Raven/Tests/Bugs/DoesPreserveDocumentIdCaseWhenPatchingFullCollectionTest/FooBar;True
cs+class://Raven/Tests/Bugs/EntityWithStack;True
cs+class://Raven/Tests/Bugs/EntityWithStack/Order;True
cs+class://Raven/Tests/Bugs/NoTracking;True
cs+class://Raven/Tests/Bugs/NoTracking/User;True
cs+class://Raven/Tests/IndexMerging/SimpleIndexMerging;True
cs+class://Raven/Tests/Embedded/EmbeddedTests;True
cs+class://Raven/Tests/Embedded/EmbeddedTests/Foo;True
cs+class://Raven/Tests/Embedded/EmbeddedTests/FooIndex;True
cs+class://Raven/Tests/Bugs/WhenStoringADocumentWithAsyncSessionAndZipCompression;True
cs+class://Raven/Tests/Bugs/WhenStoringADocumentWithAsyncSessionAndZipCompression/User;True
cs+class://Raven/Tests/Bugs/CanPatchADocumentThatContainsBytes;True
cs+class://Raven/Tests/Bugs/CanPatchADocumentThatContainsBytes/User;True
cs+class://Raven/Tests/Bugs/CanPatchADocumentThatContainsBytes/UserSkill;True
cs+class://Raven/Tests/Bugs/CanPatchADocumentThatContainsBytes/Skill;True
cs+class://Raven/Tests/Bugs/CanPatchADocumentThatContainsBytes/PrimarySkills;True
cs+class://Raven/Tests/Bugs/CanPatchADocumentThatContainsBytes/PrimarySkills/Result;True
cs+class://Raven/Tests/Bugs/CompilingIndexesCreatesCacheDirectory;True
cs+class://Raven/Tests/Bugs/CompilingIndexesCreatesCacheDirectory/Entity;True
cs+class://Raven/Tests/Bugs/CompilingIndexesCreatesCacheDirectory/Index;True
cs+class://Raven/Tests/Bugs/DefaultOperatorTest;True
cs+class://Raven/Tests/Helpers/RavenTestBase;True
cs+class://Raven/Tests/Bugs/DefaultOperatorTest/Blog;True
cs+class://Raven/Tests/Bugs/DefaultOperatorTest/BlogTag;True
cs+class://Raven/Tests/Bugs/DefaultOperatorTest/BlogIndex;True
cs+class://Raven/Tests/Bugs/DefaultOperatorTest/BlogIndex/Blog;True
cs+class://Raven/Tests/Bugs/DefaultOperatorTest/BlogIndex/BlogTag;True
cs+class://Raven/Tests/Bugs/DTC/NSB/DbShutDownMidTransaction;True
cs+class://Raven/Tests/Bugs/DyanmicId;True
cs+class://Raven/Tests/Bugs/DyanmicId/Article;True
cs+class://Raven/Tests/Bugs/DynamicId;True
cs+class://Raven/Tests/Bugs/DynamicId/Article;True
cs+class://Raven/Tests/Bugs/LazilyLoadWithTransformerWhileUsingSharding;True
cs+class://Raven/Tests/Bugs/LazilyLoadWithTransformerWhileUsingSharding/TestDocument;True
cs+class://Raven/Tests/Bugs/LazilyLoadWithTransformerWhileUsingSharding/TestDto;True
cs+class://Raven/Tests/Bugs/LazilyLoadWithTransformerWhileUsingSharding/TestTransformer;True
cs+class://Raven/Tests/Bugs/LoadDocumentWithSelectMany;True
cs+class://Raven/Tests/Bugs/LoadDocumentWithSelectMany/User;True
cs+class://Raven/Tests/Bugs/LoadDocumentWithSelectMany/Index;True
cs+class://Raven/Tests/Bugs/LoadDocumentWithSelectMany/Index/Result;True
cs+class://Raven/Tests/Bugs/RavenTestSample;True
cs+class://Raven/Tests/Bugs/RavenTestSample/TestDoc;True
cs+class://Raven/Tests/Bugs/RavenDB_1532;True
cs+class://Raven/Tests/Bugs/RavenDB_1532/Foo;True
cs+class://Raven/Tests/Bugs/NullableDateTimeOffsetFromDateTimeParse;True
cs+class://Raven/Tests/Bugs/NullableDateTimeOffsetFromDateTimeParse/DataEntry;True
cs+class://Raven/Tests/Bugs/NullableDateTimeOffsetFromDateTimeParse/IndexWithDateTimeParse;True
cs+class://Raven/Tests/Bugs/RawQueryShouldGoThroughAnalysis;True
cs+class://Raven/Tests/Bugs/BooksIndex;True
cs+class://Raven/Tests/Bugs/Book;True
cs+class://Raven/Tests/Bugs/SyncAsync;True
cs+class://Raven/Tests/Bugs/SyncAsync/Foo;True
cs+class://Raven/Tests/Bugs/TransformationsUnitTest;True
cs+class://Raven/Tests/Bugs/TransformationsUnitTest/Member;True
cs+class://Raven/Tests/Bugs/TransformationsUnitTest/MiniMember;True
cs+class://Raven/Tests/Bugs/TransformationsUnitTest/MiniMemberTransformer;True
cs+class://Raven/Tests/Faceted/LazyFacets;True
cs+class://Raven/Tests/Faceted/LazyFacets/Foos;True
cs+class://Raven/Tests/Faceted/LazyFacets/Foo;True
cs+class://Raven/Tests/Bugs/LoDash;True
cs+class://Raven/Tests/Bugs/LoDash/Product;True
cs+class://Raven/Tests/Bugs/Errors/QueryIssues;True
cs+class://Raven/Tests/Bugs/Errors/QueryIssues/Company;True
cs+class://Raven/Tests/Bugs/Errors/QueryIssues/CompanyIndex;True
cs+class://Raven/Tests/Bugs/Facets/FacetErrors;True
cs+class://Raven/Tests/Bugs/Facets/FacetsCreationTest;True
cs+class://Raven/Tests/Bugs/Facets/DateTimeFacets;True
cs+class://Raven/Tests/Bugs/TransformerThatReturnAnArray;True
cs+class://Raven/Tests/Bugs/TransformerThatReturnAnArray/BigContainer;True
cs+class://Raven/Tests/Bugs/TransformerThatReturnAnArray/SmallContainer;True
cs+class://Raven/Tests/Bugs/TransformerThatReturnAnArray/Reference;True
cs+class://Raven/Tests/Bugs/TransformerThatReturnAnArray/BigContainerReferenceTransformer;True
cs+class://Raven/Tests/LicenseValidatorTest;True
cs+class://Raven/Tests/Linq/GroupByAndDocumentId;True
cs+class://Raven/Tests/Linq/GroupByAndDocumentId/Client;True
cs+class://Raven/Tests/Linq/GroupByAndDocumentId/ImportStatusMessage;True
cs+class://Raven/Tests/Linq/GroupByAndDocumentId/Client_ImportSummaryByDate_1;True
cs+class://Raven/Tests/Linq/GroupByAndDocumentId/Client_ImportSummaryByDate_2;True
cs+class://Raven/Tests/Linq/GroupByAndDocumentId/Client_ImportSummaryByDate_3;True
cs+class://Raven/Tests/Linq/GroupByAndDocumentId/Client_ImportSummaryByDate_4;True
cs+class://Raven/Tests/Linq/GroupByAndDocumentId/ImportSummary;True
cs+class://Raven/Tests/Linq/In;True
cs+class://Raven/Tests/Linq/In/Document;True
cs+class://Raven/Tests/Linq/In/SearchableElement;True
cs+class://Raven/Tests/Linq/In/SearchableElements;True
cs+class://Raven/Tests/Bugs/WhenQueringAsync;True
cs+class://Raven/Tests/Bugs/WhenQueringAsync/Student;True
cs+class://Raven/Tests/Bugs/WhenQueringAsync/Students_ByEmailDomain;True
cs+class://Raven/Tests/Bugs/PatchShouldNotConvertFloatToInteger;True
cs+class://Raven/Tests/Bugs/PatchShouldNotConvertFloatToInteger/Product;True
cs+class://Raven/Tests/Bugs/PatchShouldNotConvertFloatToInteger/NestedDecimalValue;True
cs+class://Raven/Tests/Bugs/MultiGetDoesNotUrlDecodeTwice;True
cs+class://Raven/Tests/Bugs/MultiGetDoesNotUrlDecodeTwice/SomeEntity;True
cs+class://Raven/Tests/Bugs/MultiMap/MultiMapWithNullableEnum;True
cs+class://Raven/Tests/Bugs/MultiMap/MultiMapWithNullableEnum/Tag;True
cs+class://Raven/Tests/Bugs/MultiMap/MultiMapWithNullableEnum/Obj1;True
cs+class://Raven/Tests/Bugs/MultiMap/MultiMapWithNullableEnum/MySearchIndexTask;True
cs+class://Raven/Tests/Bugs/MultiMap/MultiMapWithNullableEnum/MySearchIndexTask/Result;True
cs+class://Raven/Tests/Bugs/MultiMap/MultiMapWithNullableEnumAndCoalescingOperator;True
cs+class://Raven/Tests/Bugs/MultiMap/MultiMapWithNullableEnumAndCoalescingOperator/Tag;True
cs+class://Raven/Tests/Bugs/MultiMap/MultiMapWithNullableEnumAndCoalescingOperator/Obj1;True
cs+class://Raven/Tests/Bugs/MultiMap/MultiMapWithNullableEnumAndCoalescingOperator/MySearchIndexTask;True
cs+class://Raven/Tests/Bugs/MultiMap/MultiMapWithNullableEnumAndCoalescingOperator/MySearchIndexTask/Result;True
cs+class://Raven/Tests/Bugs/Nullable;True
cs+class://Raven/Tests/Bugs/Nullable/Widget;True
cs+class://Raven/Tests/Bugs/Nullable/CountResult;True
cs+class://Raven/Tests/Bugs/Nullable/Index;True
cs+class://Raven/Tests/Bugs/ProjectionPersistenceTest;True
cs+class://Raven/Tests/Bugs/ProjectionPersistenceTest/Spell;True
cs+class://Raven/Tests/Bugs/ProjectionPersistenceTest/SpellViewModel;True
cs+class://Raven/Tests/Bugs/ProjectionPersistenceTest/SpellByName;True
cs+class://Raven/Tests/Bugs/ProjectionPersistenceTest/SpellByName/Result;True
cs+class://Raven/Tests/Bugs/WhenUsingDtcWeMustMakeSureToUpdateTheIndexingAboutNewWorkSoWeWontHaveInfiniteStaleIndexes;True
cs+class://Raven/Tests/Bugs/WhenUsingDtcWeMustMakeSureToUpdateTheIndexingAboutNewWorkSoWeWontHaveInfiniteStaleIndexes/Foo;True
cs+class://Raven/Tests/Bugs/ComplexIndexes;True
cs+class://Raven/Tests/Bugs/ComplexIndexes/ReadingHabits_ByDayOfWeek_MultiMap;True
cs+class://Raven/Tests/Bugs/ComplexIndexes/ReadingHabits_ByDayOfWeek_MultiMap/Result;True
cs+class://Raven/Tests/Bugs/ComplexIndexes/ReadingHabits_ByDayOfWeek_MultiMap/Result/CountPerDay;True
cs+class://Raven/Tests/Bugs/ComplexIndexes/ReadingList;True
cs+class://Raven/Tests/Bugs/ComplexIndexes/ReadingList/ReadBook;True
cs+class://Raven/Tests/Bugs/ComplexIndexes/User;True
cs+class://Raven/Tests/Bugs/ConflictsWithIIS;True
cs+class://Raven/Tests/Bugs/ConflictsWithIIS/DeviceStatusRecord;True
cs+class://Raven/Tests/Bugs/ConflictsWithRemote;True
cs+class://Raven/Tests/Bugs/ConflictsWithRemote/DeviceStatusRecord;True
cs+class://Raven/Tests/Bugs/CreatingIndexes;True
cs+class://Raven/Tests/Bugs/CreatingIndexes/AllDocs1;True
cs+class://Raven/Tests/Bugs/CreatingIndexes/AllDocs2;True
cs+class://Raven/Tests/Bugs/indexes_error_CS1977_Cannot_use_a_lambda_expression_from_reduce;True
cs+class://Raven/Tests/Bugs/indexes_error_CS1977_Cannot_use_a_lambda_expression_from_reduce/Account;True
cs+class://Raven/Tests/Bugs/indexes_error_CS1977_Cannot_use_a_lambda_expression_from_reduce/User;True
cs+class://Raven/Tests/Bugs/indexes_error_CS1977_Cannot_use_a_lambda_expression_from_reduce/Design;True
cs+class://Raven/Tests/Bugs/indexes_error_CS1977_Cannot_use_a_lambda_expression_from_reduce/ReduceResult;True
cs+class://Raven/Tests/Bugs/indexes_error_CS1977_Cannot_use_a_lambda_expression_from_reduce/ComplexIndex;True
cs+class://Raven/Tests/Bugs/indexes_error_CS1977_Cannot_use_a_lambda_expression_from_reduce/SelectIndex;True
cs+class://Raven/Tests/Bugs/DamianPutSnapshot;True
cs+class://Raven/Tests/Bugs/DamianPutSnapshot/Doc;True
cs+class://Raven/Tests/Bugs/DamianPutSnapshot/PutTrigger;True
cs+class://Raven/Database/Plugins/AbstractPutTrigger;True
cs+class://Raven/Tests/Bugs/DanTurner;True
cs+class://Raven/Tests/Bugs/DanTurner/DriversIndex;True
cs+class://Raven/Tests/Bugs/DanTurner/Driver;True
cs+class://Raven/Tests/Bugs/DanTurner/Car;True
cs+class://Raven/Tests/Bugs/DanTurner/Person;True
cs+class://Raven/Tests/Bugs/First/Alpha;True
cs+class://Raven/Tests/Bugs/DeserializationAcrossTypes;True
cs+class://Raven/Tests/Bugs/DictionaryOfDateTime;True
cs+class://Raven/Tests/Bugs/DictionaryOfDateTime/WithDic;True
cs+class://Raven/Tests/Bugs/DynamicQuerySorting;True
cs+class://Raven/Tests/Bugs/DynamicQuerySorting/GameServer;True
cs+class://Raven/Tests/Bugs/EmbeddableDocumentStoreUsingUrlWithConnectionString;True
cs+class://Raven/Tests/Bugs/EmptyAttachments;True
cs+class://Raven/Tests/Bugs/EqualityWithArrayOfGuids;True
cs+class://Raven/Tests/Bugs/EqualityWithArrayOfGuids/Item;True
cs+class://Raven/Tests/Bugs/Everett;True
cs+class://Raven/Tests/Bugs/Everett/TestEntity;True
cs+class://Raven/Tests/Bugs/FullTextSearchOnTags;True
cs+class://Raven/Tests/Bugs/FullTextSearchOnTags/Image;True
cs+class://Raven/Tests/Bugs/HiLoKeyGeneratorConcurrency;True
